review_id,review_date,reviewer,document_reviewed,claim_id,claim_text_excerpt,claim_type,regulatory_section,ftc_citation,violation_detected,violation_category,severity,evidence_tier,rct_count,animal_studies,in_vitro_studies,prohibited_qualifier,proof_claim,disclosure_issue,recommended_action,action_taken,status,estimated_penalty_usd,review_notes
RV-0225,2026-06-04,Dr. Rachel Kim (Science),ad_copy_social_media.md,CL-001,Clinically demonstrated to support immune function,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,RCT (LGG only),3,0,0,NO,YES,NO,Remove or qualify with strain-specific language,Pending legal sign-off,OPEN,51744.0,Review #225: proof_claim flagged in ad_copy_social_media.md by Dr. Rachel Kim
RV-0226,2026-05-24,Dr. Rachel Kim (Science),ad_copy_social_media.md,CL-005,Doctor-formulated for maximum results,endorsement_claim,§255.3,16 CFR §255.3,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Disclose physician connection; verify involvement,Referred to CCO,IN_REVIEW,51744.0,Review #226: undisclosed_material_connection flagged in ad_copy_social_media.md by Dr. Rachel Kim
RV-0227,2026-05-26,Compliance Counsel LLC,ad_copy_social_media.md,CL-012,Initial studies show remarkable outcomes,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Pilot (n=45),0,0,0,YES,NO,NO,"Remove; pilot study insufficient, 'initial' prohibited qualifier",Pending legal sign-off,OPEN,51744.0,Review #227: prohibited_qualifier flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0228,2026-05-23,Sarah Chen (Counsel),press_release_draft_v2.md,CL-007,Made in USA (Danish probiotic strains),origin_claim,§323.1,16 CFR §323.1,YES,false_origin_claim,high,N/A,0,0,0,NO,NO,NO,Replace with qualified Made in USA claim,Flagged for revision,RESOLVED,2000000.0,Review #228: false_origin_claim flagged in press_release_draft_v2.md by Sarah Chen
RV-0229,2026-06-01,Dr. Maria Santos (CCO),press_release_draft_v1.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Resolved,OPEN,51744.0,Review #229: undisclosed_material_connection flagged in press_release_draft_v1.md by Dr. Maria Santos
RV-0230,2026-05-28,Sarah Chen (Counsel),ad_copy_social_media.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Pending legal sign-off,OPEN,51744.0,Review #230: undisclosed_material_connection flagged in ad_copy_social_media.md by Sarah Chen
RV-0231,2026-05-29,Dr. Maria Santos (CCO),brand_guidelines.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Under review,ESCALATED,51744.0,Review #231: prohibited_qualifier flagged in brand_guidelines.md by Dr. Maria Santos
RV-0232,2026-06-06,Compliance Counsel LLC,ad_copy_social_media.md,CL-003,Promising preliminary clinical results,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,None (pilot only),0,0,0,YES,NO,NO,Remove entirely,Under review,IN_REVIEW,51744.0,Review #232: prohibited_qualifier flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0233,2026-06-06,Compliance Counsel LLC,press_release_draft_v1.md,CL-007,Made in USA (Danish probiotic strains),origin_claim,§323.1,16 CFR §323.1,YES,false_origin_claim,high,N/A,0,0,0,NO,NO,NO,Replace with qualified Made in USA claim,Pending legal sign-off,ESCALATED,2000000.0,Review #233: false_origin_claim flagged in press_release_draft_v1.md by Compliance Counsel LLC
RV-0234,2026-05-31,Sarah Chen (Counsel),ad_copy_social_media.md,CL-003,Promising preliminary clinical results,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,None (pilot only),0,0,0,YES,NO,NO,Remove entirely,Pending legal sign-off,ESCALATED,51744.0,Review #234: prohibited_qualifier flagged in ad_copy_social_media.md by Sarah Chen
RV-0235,2026-05-22,Sarah Chen (Counsel),brand_guidelines.md,CL-005,Doctor-formulated for maximum results,endorsement_claim,§255.3,16 CFR §255.3,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Disclose physician connection; verify involvement,Resolved,OPEN,51744.0,Review #235: undisclosed_material_connection flagged in brand_guidelines.md by Sarah Chen
RV-0236,2026-06-06,Compliance Counsel LLC,ad_copy_social_media.md,CL-012,Initial studies show remarkable outcomes,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Pilot (n=45),0,0,0,YES,NO,NO,"Remove; pilot study insufficient, 'initial' prohibited qualifier",Pending legal sign-off,ESCALATED,51744.0,Review #236: prohibited_qualifier flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0237,2026-06-09,Dr. Maria Santos (CCO),product_label_draft.md,CL-003,Promising preliminary clinical results,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,None (pilot only),0,0,0,YES,NO,NO,Remove entirely,Pending legal sign-off,ESCALATED,51744.0,Review #237: prohibited_qualifier flagged in product_label_draft.md by Dr. Maria Santos
RV-0238,2026-06-01,Dr. Maria Santos (CCO),ad_copy_social_media.md,CL-005,Doctor-formulated for maximum results,endorsement_claim,§255.3,16 CFR §255.3,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Disclose physician connection; verify involvement,Flagged for revision,RESOLVED,51744.0,Review #238: undisclosed_material_connection flagged in ad_copy_social_media.md by Dr. Maria Santos
RV-0239,2026-06-02,Dr. Maria Santos (CCO),press_release_draft_v2.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Pending legal sign-off,RESOLVED,51744.0,Review #239: undisclosed_material_connection flagged in press_release_draft_v2.md by Dr. Maria Santos
RV-0240,2026-05-24,Dr. Maria Santos (CCO),press_release_draft_v1.md,CL-005,Doctor-formulated for maximum results,endorsement_claim,§255.3,16 CFR §255.3,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Disclose physician connection; verify involvement,Referred to CCO,OPEN,51744.0,Review #240: undisclosed_material_connection flagged in press_release_draft_v1.md by Dr. Maria Santos
RV-0241,2026-05-26,Sarah Chen (Counsel),brand_guidelines.md,CL-001,Clinically demonstrated to support immune function,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,RCT (LGG only),3,0,0,NO,YES,NO,Remove or qualify with strain-specific language,Flagged for revision,RESOLVED,51744.0,Review #241: proof_claim flagged in brand_guidelines.md by Sarah Chen
RV-0242,2026-05-26,Dr. Maria Santos (CCO),product_label_draft.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Pending legal sign-off,ESCALATED,51744.0,Review #242: prohibited_qualifier flagged in product_label_draft.md by Dr. Maria Santos
RV-0243,2026-06-05,Dr. Rachel Kim (Science),product_label_draft.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Resolved,IN_REVIEW,51744.0,Review #243: unsubstantiated_env_claim flagged in product_label_draft.md by Dr. Rachel Kim
RV-0244,2026-05-21,Compliance Counsel LLC,brand_guidelines.md,CL-012,Initial studies show remarkable outcomes,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Pilot (n=45),0,0,0,YES,NO,NO,"Remove; pilot study insufficient, 'initial' prohibited qualifier",Referred to CCO,ESCALATED,51744.0,Review #244: prohibited_qualifier flagged in brand_guidelines.md by Compliance Counsel LLC
RV-0245,2026-06-02,Dr. Maria Santos (CCO),product_label_draft.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Under review,RESOLVED,51744.0,Review #245: undisclosed_material_connection flagged in product_label_draft.md by Dr. Maria Santos
RV-0246,2026-06-06,Compliance Counsel LLC,press_release_draft_v2.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Flagged for revision,OPEN,51744.0,Review #246: unsubstantiated_env_claim flagged in press_release_draft_v2.md by Compliance Counsel LLC
RV-0247,2026-06-02,Dr. Rachel Kim (Science),press_release_draft_v1.md,CL-011,Eco-Friendly Packaging,environmental_claim,§260.1,16 CFR §260.1,YES,unqualified_general_claim,medium,N/A,0,0,0,NO,NO,NO,Qualify with specific environmental benefit,Resolved,OPEN,51744.0,Review #247: unqualified_general_claim flagged in press_release_draft_v1.md by Dr. Rachel Kim
RV-0248,2026-06-04,Sarah Chen (Counsel),press_release_draft_v2.md,CL-007,Made in USA (Danish probiotic strains),origin_claim,§323.1,16 CFR §323.1,YES,false_origin_claim,high,N/A,0,0,0,NO,NO,NO,Replace with qualified Made in USA claim,Flagged for revision,RESOLVED,2000000.0,Review #248: false_origin_claim flagged in press_release_draft_v2.md by Sarah Chen
RV-0249,2026-05-23,Compliance Counsel LLC,press_release_draft_v1.md,CL-004,B-vitamins scientifically proven to support energy,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,Established science,10,0,0,NO,YES,NO,Remove 'scientifically proven'; use 'well-established role',Referred to CCO,IN_REVIEW,51744.0,Review #249: proof_claim flagged in press_release_draft_v1.md by Compliance Counsel LLC
RV-0250,2026-06-09,Sarah Chen (Counsel),product_label_draft.md,CL-004,B-vitamins scientifically proven to support energy,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,Established science,10,0,0,NO,YES,NO,Remove 'scientifically proven'; use 'well-established role',Referred to CCO,OPEN,51744.0,Review #250: proof_claim flagged in product_label_draft.md by Sarah Chen
RV-0251,2026-05-23,Dr. Maria Santos (CCO),brand_guidelines.md,CL-008,Biodegradable Capsule Shells (HDPE),environmental_claim,§260.8,16 CFR §260.8,YES,unsubstantiated_env_claim,high,Testing data,0,0,0,NO,NO,NO,Remove; HDPE fails one-year standard,Pending legal sign-off,IN_REVIEW,51744.0,Review #251: unsubstantiated_env_claim flagged in brand_guidelines.md by Dr. Maria Santos
RV-0252,2026-06-01,Sarah Chen (Counsel),ad_copy_social_media.md,CL-012,Initial studies show remarkable outcomes,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Pilot (n=45),0,0,0,YES,NO,NO,"Remove; pilot study insufficient, 'initial' prohibited qualifier",Resolved,RESOLVED,51744.0,Review #252: prohibited_qualifier flagged in ad_copy_social_media.md by Sarah Chen
RV-0253,2026-05-25,Compliance Counsel LLC,press_release_draft_v2.md,CL-005,Doctor-formulated for maximum results,endorsement_claim,§255.3,16 CFR §255.3,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Disclose physician connection; verify involvement,Referred to CCO,ESCALATED,51744.0,Review #253: undisclosed_material_connection flagged in press_release_draft_v2.md by Compliance Counsel LLC
RV-0254,2026-06-06,Dr. Rachel Kim (Science),ad_copy_social_media.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Referred to CCO,ESCALATED,51744.0,Review #254: prohibited_qualifier flagged in ad_copy_social_media.md by Dr. Rachel Kim
RV-0255,2026-05-31,Sarah Chen (Counsel),brand_guidelines.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Resolved,ESCALATED,51744.0,Review #255: unsubstantiated_env_claim flagged in brand_guidelines.md by Sarah Chen
RV-0256,2026-05-28,Compliance Counsel LLC,ad_copy_social_media.md,CL-012,Initial studies show remarkable outcomes,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Pilot (n=45),0,0,0,YES,NO,NO,"Remove; pilot study insufficient, 'initial' prohibited qualifier",Pending legal sign-off,OPEN,51744.0,Review #256: prohibited_qualifier flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0257,2026-05-26,Compliance Counsel LLC,ad_copy_social_media.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Referred to CCO,IN_REVIEW,51744.0,Review #257: prohibited_qualifier flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0258,2026-05-27,Sarah Chen (Counsel),product_label_draft.md,CL-010,Results not typical disclaimer,disclaimer,§255.1,16 CFR §255.1,YES,invalid_safe_harbor,high,N/A,0,0,0,NO,NO,NO,Remove; safe harbor abolished 2009,Referred to CCO,ESCALATED,51744.0,Review #258: invalid_safe_harbor flagged in product_label_draft.md by Sarah Chen
RV-0259,2026-06-03,Dr. Maria Santos (CCO),product_label_draft.md,CL-012,Initial studies show remarkable outcomes,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Pilot (n=45),0,0,0,YES,NO,NO,"Remove; pilot study insufficient, 'initial' prohibited qualifier",Pending legal sign-off,OPEN,51744.0,Review #259: prohibited_qualifier flagged in product_label_draft.md by Dr. Maria Santos
RV-0260,2026-06-09,Dr. Maria Santos (CCO),product_label_draft.md,CL-008,Biodegradable Capsule Shells (HDPE),environmental_claim,§260.8,16 CFR §260.8,YES,unsubstantiated_env_claim,high,Testing data,0,0,0,NO,NO,NO,Remove; HDPE fails one-year standard,Pending legal sign-off,OPEN,51744.0,Review #260: unsubstantiated_env_claim flagged in product_label_draft.md by Dr. Maria Santos
RV-0261,2026-06-01,Dr. Rachel Kim (Science),product_label_draft.md,CL-007,Made in USA (Danish probiotic strains),origin_claim,§323.1,16 CFR §323.1,YES,false_origin_claim,high,N/A,0,0,0,NO,NO,NO,Replace with qualified Made in USA claim,Flagged for revision,OPEN,2000000.0,Review #261: false_origin_claim flagged in product_label_draft.md by Dr. Rachel Kim
RV-0262,2026-05-28,Dr. Maria Santos (CCO),press_release_draft_v1.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Under review,IN_REVIEW,51744.0,Review #262: unsubstantiated_env_claim flagged in press_release_draft_v1.md by Dr. Maria Santos
RV-0263,2026-05-30,Compliance Counsel LLC,ad_copy_social_media.md,CL-005,Doctor-formulated for maximum results,endorsement_claim,§255.3,16 CFR §255.3,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Disclose physician connection; verify involvement,Resolved,RESOLVED,51744.0,Review #263: undisclosed_material_connection flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0264,2026-05-20,Compliance Counsel LLC,ad_copy_social_media.md,CL-010,Results not typical disclaimer,disclaimer,§255.1,16 CFR §255.1,YES,invalid_safe_harbor,high,N/A,0,0,0,NO,NO,NO,Remove; safe harbor abolished 2009,Pending legal sign-off,ESCALATED,51744.0,Review #264: invalid_safe_harbor flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0265,2026-05-28,Dr. Rachel Kim (Science),brand_guidelines.md,CL-012,Initial studies show remarkable outcomes,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Pilot (n=45),0,0,0,YES,NO,NO,"Remove; pilot study insufficient, 'initial' prohibited qualifier",Flagged for revision,IN_REVIEW,51744.0,Review #265: prohibited_qualifier flagged in brand_guidelines.md by Dr. Rachel Kim
RV-0266,2026-05-28,Compliance Counsel LLC,press_release_draft_v2.md,CL-001,Clinically demonstrated to support immune function,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,RCT (LGG only),3,0,0,NO,YES,NO,Remove or qualify with strain-specific language,Under review,ESCALATED,51744.0,Review #266: proof_claim flagged in press_release_draft_v2.md by Compliance Counsel LLC
RV-0267,2026-05-22,Compliance Counsel LLC,press_release_draft_v2.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Flagged for revision,OPEN,51744.0,Review #267: unsubstantiated_env_claim flagged in press_release_draft_v2.md by Compliance Counsel LLC
RV-0268,2026-05-22,Dr. Maria Santos (CCO),press_release_draft_v1.md,CL-012,Initial studies show remarkable outcomes,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Pilot (n=45),0,0,0,YES,NO,NO,"Remove; pilot study insufficient, 'initial' prohibited qualifier",Flagged for revision,RESOLVED,51744.0,Review #268: prohibited_qualifier flagged in press_release_draft_v1.md by Dr. Maria Santos
RV-0269,2026-06-09,Sarah Chen (Counsel),press_release_draft_v1.md,CL-001,Clinically demonstrated to support immune function,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,RCT (LGG only),3,0,0,NO,YES,NO,Remove or qualify with strain-specific language,Referred to CCO,OPEN,51744.0,Review #269: proof_claim flagged in press_release_draft_v1.md by Sarah Chen
RV-0270,2026-05-20,Dr. Maria Santos (CCO),press_release_draft_v2.md,CL-001,Clinically demonstrated to support immune function,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,RCT (LGG only),3,0,0,NO,YES,NO,Remove or qualify with strain-specific language,Under review,IN_REVIEW,51744.0,Review #270: proof_claim flagged in press_release_draft_v2.md by Dr. Maria Santos
